Nom,Lien_Toonily,Lien_MangaDemon,Lien_ScanManga,Dernier_Vu
anohito to nitenai kuchibiru,0,0,https://m.scan-manga.com/3370/Anohito-to-Nitenai-Kuchibiru.html,-1
anoko ni 1000%,0,https://mgdemon.org/manga/Anoko-Ni-1000%2525-VA54,0,-1
anomaly: soul,0,0,https://m.scan-manga.com/8307/Anomaly-Soul.html,-1
"anon, i know you!",0,https://mgdemon.org/manga/Anon%252C-I-Know-You%2521-VA54,0,-1
anonymous relationship,0,0,https://m.scan-manga.com/12829/Anonymous-Relationship.html,-1
another,0,https://mgdemon.org/manga/Another-VA54,0,-1
another 0,0,https://mgdemon.org/manga/Another-0-VA54,https://m.scan-manga.com/2633/Another-0.html,-1
another clear day  mise à jour,0,0,https://m.scan-manga.com/10740/Another-Clear-Day.html,-1
another emperor reborn,0,https://mgdemon.org/manga/Another-Emperor-Reborn-VA54,https://m.scan-manga.com/10747/Another-Emperor-Reborn.html,-1
another kingdom,0,https://mgdemon.org/manga/Another-Kingdom-VA54,0,-1
another life,0,0,https://m.scan-manga.com/7344/Another-Life.html,-1
another sequence,0,0,https://m.scan-manga.com/8874/Another-Sequence.html,-1
another summer kishi's,0,https://mgdemon.org/manga/Another-Summer-Kishi%2527s-VA54,0,-1
another typical fantasy romance,0,https://mgdemon.org/manga/Another-Typical-Fantasy-Romance-VA54,0,-1
another typical fantasy romance  mise à jour,0,0,https://m.scan-manga.com/10586/Another-Typical-Fantasy-Romance.html,-1
another world awakening transcendental create skill -the world doesn't seem to leave me a super talented person who has awakened to production and processing-,0,https://mgdemon.org/manga/Another-World-Awakening-Transcendental-Create-Skill-%25252DThe-world-doesn%2527t-seem-to-leave-me-a-super-talented-person-who-has-awakened-to-production-and-processing%25252D-VA54,0,-1
another world dump truck,0,0,https://m.scan-manga.com/13182/Another-World-Dump-Truck.html,-1
another world munchkin -conquering the dungeon as the strongest and the fastest with only 1 hp,0,https://mgdemon.org/manga/Another-World-Munchkin-%25252DConquering-the-Dungeon-as-the-Strongest-and-the-Fastest-with-Only-1-HP-VA54,0,-1
another world munchkin -conquering the dungeon as the strongest and the fastest with only 1 hp-,0,https://mgdemon.org/manga/Another-World-Munchkin-%25252DConquering-the-Dungeon-as-the-Strongest-and-the-Fastest-with-Only-1-HP%25252D-VA54,0,-1
another world where i can't even collapse and die,0,https://mgdemon.org/manga/Another-World-Where-I-Can%2527t-Even-Collapse-And-Die-VA54,0,-1
another world where i can't even collapse and die,0,https://mgdemon.org/manga/Another-World-Where-I-Can%2527t-Even-Collapse-and-Die-VA54,0,-1
another's love story,0,https://mgdemon.org/manga/Another%2527s-Love-Story-VA54,0,-1
"ansatsu skill de isekai saikyou - renkinjutsu to ansatsujutsu o kiwameta ore wa, sekai o kage kara shihai suru",0,0,https://m.scan-manga.com/10240/Ansatsu-Skill-de-Isekai-Saikyou-Renkinjutsu-to-Ansatsujutsu-o-Kiwameta-Ore-wa-Sekai-o-Kage-kara-Shihai-Suru.html,-1
"ansatsu skill de isekai saikyou: renkinjutsu to ansatsujutsu o kiwameta ore wa, sekai o kage kara shihai suru",0,https://mgdemon.org/manga/Ansatsu-Skill-de-Isekai-Saikyou%253A-Renkinjutsu-to-Ansatsujutsu-o-Kiwameta-Ore-wa%252C-Sekai-o-Kage-kara-Shihai-suru-VA54,0,-1
"answer me, my prince",0,https://mgdemon.org/manga/Answer-Me%252C-My-Prince-VA54,https://m.scan-manga.com/8299-46159/Answer-Me-My-Prince.html,-1
anta miteru to muramura sunda kedo,0,0,https://m.scan-manga.com/3588/Anta-Miteru-to-Muramura-Sunda-Kedo.html,-1
anta nanka daikirai,0,https://mgdemon.org/manga/Anta-Nanka-Daikirai-VA54,https://m.scan-manga.com/4454/Anta-Nanka-Daikirai.html,-1
antagonized bachelorette enjoying a simple life,0,0,https://m.scan-manga.com/12785-71106/Antagonized-Bachelorette-Enjoying-a-Simple-Life.html,-1
anthill era,0,https://mgdemon.org/manga/Anthill-Era-VA54,0,-1
anti p.t.,0,0,https://m.scan-manga.com/7028-44498/ANTI-PT.html,-1
anti-anti-angel,0,https://mgdemon.org/manga/Anti%25252DAnti%25252DAngel-VA54,0,-1
anti-celestial destiny,0,https://mgdemon.org/manga/Anti%25252DCelestial-Destiny-VA54,0,-1
anti-chocolate,0,https://mgdemon.org/manga/Anti%25252DChocolate-VA54,0,-1
anti-gods dragon system,0,https://mgdemon.org/manga/Anti%25252DGods-Dragon-System-VA54,https://m.scan-manga.com/6756/Anti-Gods-Dragon-System.html,-1
anti-gravity boy,0,0,https://m.scan-manga.com/2704/Anti-Gravity-Boy.html,-1
anti-hero,0,https://mgdemon.org/manga/Anti%25252DHero-VA54,0,-1
anti-romanticist no yuuutsu,0,0,https://m.scan-manga.com/12237/Anti-Romanticist-no-Yuuutsu.html,-1
antidote,0,https://mgdemon.org/manga/Antidote-VA54,https://m.scan-manga.com/10767/Antidote.html,-1
antidote (jj),0,0,https://m.scan-manga.com/12432/Antidote-JJ.html,-1
antimagia,0,https://mgdemon.org/manga/Antimagia-VA54,0,-1
antimagic academy “the 35th test platoon”,0,https://mgdemon.org/manga/AntiMagic-Academy-%25E2%2580%259CThe-35th-Test-Platoon%25E2%2580%259D-VA54,0,-1
antinomy,0,0,https://m.scan-manga.com/8391/Antinomy.html,-1
antique romance,0,0,https://m.scan-manga.com/1063/Antique-Romance.html,-1
anuki,0,https://mgdemon.org/manga/Anuki-VA54,https://m.scan-manga.com/3292/Anuki.html,-1
anxious inspector,0,0,https://m.scan-manga.com/11537-95305/Anxious-Inspector.html,-1
anya kouro,0,https://mgdemon.org/manga/Anya-Kouro-VA54,https://m.scan-manga.com/171/Anya-Kouro.html,-1
anye fei ying - xin zhi shang,0,https://mgdemon.org/manga/Anye-Fei-Ying-%25252D-Xin-Zhi-Shang-VA54,0,-1
anything! okay,0,0,https://m.scan-manga.com/13277/Anything-Okay.html,-1
anywhere but here,0,https://mgdemon.org/manga/Anywhere-But-Here-VA54,0,-1
anz,https://toonily.com/webtoon/anz/,0,https://m.scan-manga.com/5639-28049/Anz.html,-1
ao ashi,0,https://mgdemon.org/manga/Ao-Ashi-VA54,https://m.scan-manga.com/7394-08118/Ao-Ashi.html,-1
ao ashi [all chapters],0,https://mgdemon.org/manga/Ao-Ashi-%255BALL-CHAPTERS%255D-VA54,0,-1
ao ashi brotherfoot,0,0,https://m.scan-manga.com/9582-96511/Ao-Ashi-Brotherfoot.html,-1
ao no deracine,0,0,https://m.scan-manga.com/3334/Ao-no-Deracine.html,-1
ao no exorcist,0,https://mgdemon.org/manga/Ao-no-Exorcist-VA54,0,-1
ao no flag,0,https://mgdemon.org/manga/Ao-no-Flag-VA54,0,-1
ao no futsumashi,0,0,https://m.scan-manga.com/2417/Ao-no-Futsumashi.html,-1
ao no fuuin,0,0,https://m.scan-manga.com/3677/Ao-no-Fuuin.html,-1
ao no haha,0,0,https://m.scan-manga.com/12506/Ao-no-Haha.html,-1
ao no hako  mise à jour,0,0,https://m.scan-manga.com/7468/Ao-no-Hako.html,-1
ao no hitoiro,0,https://mgdemon.org/manga/Ao-no-Hitoiro-VA54,0,-1
ao no miburo,0,0,https://m.scan-manga.com/9804/Ao-no-Miburo.html,-1
ao no orchestra,0,0,https://m.scan-manga.com/5924/Ao-no-Orchestra.html,-1
ao no tsubomi,0,0,https://m.scan-manga.com/12282/Ao-no-Tsubomi.html,-1
ao ringo kiss,0,https://mgdemon.org/manga/Ao-Ringo-Kiss-VA54,0,-1
ao shi jiu chong tian,0,https://mgdemon.org/manga/Ao-Shi-Jiu-Chong-Tian-VA54,https://m.scan-manga.com/2621/Ao-Shi-Jiu-Chong-Tian.html,-1
ao to umibe no nostalgia,0,https://mgdemon.org/manga/Ao-to-Umibe-no-Nostalgia-VA54,0,-1
aoao,0,0,https://m.scan-manga.com/7153/Aoao.html,-1
aoao waiting to be eaten,0,0,https://m.scan-manga.com/7470/AoAo-Waiting-to-Be-Eaten.html,-1
aoharu x kikanjuu (one shot),0,0,https://m.scan-manga.com/13952/Aoharu-x-Kikanjuu-One-Shot.html,-1
aoi futari,0,https://mgdemon.org/manga/Aoi-Futari-VA54,0,-1
aoi kiseki,0,https://mgdemon.org/manga/Aoi-Kiseki-VA54,https://m.scan-manga.com/2996/Aoi-Kiseki.html,-1
aoi shiro no enbukyoku,0,0,https://m.scan-manga.com/1846/Aoi-Shiro-no-Enbukyoku.html,-1
aoi spice,0,https://mgdemon.org/manga/Aoi-Spice-VA54,https://m.scan-manga.com/159/Aoi-Spice.html,-1
aoi tori no shinwa,0,https://mgdemon.org/manga/Aoi-Tori-no-Shinwa-VA54,https://m.scan-manga.com/2898/Aoi-Tori-no-Shinwa.html,-1
aoi tori no shinwa - blue myth overture,0,https://mgdemon.org/manga/Aoi-Tori-no-Shinwa-%25252D-Blue-Myth-Overture-VA54,0,-1
aoiro toshokan,0,0,https://m.scan-manga.com/1679/Aoiro-Toshokan.html,-1
aoizaka high school baseball club,0,https://mgdemon.org/manga/Aoizaka-High-School-Baseball-Club-VA54,0,-1
aoki ao no atopos,0,https://mgdemon.org/manga/Aoki-Ao-no-Atopos-VA54,0,-1
aoki fuchi no hako,0,https://mgdemon.org/manga/Aoki-Fuchi-no-Hako-VA54,0,-1
aoki hagane no arpeggio,0,https://mgdemon.org/manga/Aoki-Hagane-no-Arpeggio-VA54,https://m.scan-manga.com/2350/Aoki-Hagane-no-Arpeggio.html,-1
aoki umi no toraware hime,0,https://mgdemon.org/manga/Aoki-Umi-no-Toraware-Hime-VA54,https://m.scan-manga.com/1041/Aoki-Umi-no-Toraware-Hime.html,-1
aokushimitama blue seed,0,0,https://m.scan-manga.com/3248/Aokushimitama-Blue-Seed.html,-1
aola star - parallel universe,0,https://mgdemon.org/manga/Aola-Star-%25252D-Parallel-Universe-VA54,0,-1
aono-kun ni sawaritai kara shinitai,0,0,https://m.scan-manga.com/9092/Aono-kun-ni-Sawaritai-kara-Shinitai.html,-1
aosora,0,https://mgdemon.org/manga/Aosora-VA54,0,-1
aoyama tsukiko desu!,0,0,https://m.scan-manga.com/4265/Aoyama-Tsukiko-Desu.html,-1
aozora no sunda iro wa,0,0,https://m.scan-manga.com/12064/Aozora-No-Sunda-Iro%C2%A0Wa.html,-1
aozora pop,0,https://mgdemon.org/manga/Aozora-Pop-VA54,0,-1
aozora to kumorizora,0,0,https://m.scan-manga.com/6329/Aozora-to-Kumorizora.html,-1
"aozora, kami hikoki",0,https://mgdemon.org/manga/Aozora%252C-Kami-Hikoki-VA54,0,-1
ap+labo,0,https://mgdemon.org/manga/ap%252Blabo-VA54,0,-1
apex future martial arts,0,https://mgdemon.org/manga/Apex-Future-Martial-Arts-VA54,https://m.scan-manga.com/12252/Apex-Future-Martial-Arts.html,-1
apex gamer returns,0,https://mgdemon.org/manga/Apex-Gamer-Returns-VA54,0,-1
aphorism,0,https://mgdemon.org/manga/Aphorism-VA54,0,-1
apocalypse,0,https://mgdemon.org/manga/Apocalypse-VA54,0,-1
apocalypse hunter,0,https://mgdemon.org/manga/Apocalypse-hunter-VA54,https://m.scan-manga.com/9408/Apocalypse-Hunter.html,-1
apocalypse mechanic,0,0,https://m.scan-manga.com/11139/Apocalypse-Mechanic.html,-1
apocalypse meow,0,https://mgdemon.org/manga/Apocalypse-Meow-VA54,0,-1
apocalypse no toride,0,https://mgdemon.org/manga/Apocalypse-no-Toride-VA54,0,-1
apocalypse sword god,0,https://mgdemon.org/manga/Apocalypse-Sword-God-VA54,0,-1
apocalyptic chef awakening,0,https://mgdemon.org/manga/Apocalyptic-Chef-Awakening-VA54,0,-1
apocalyptic super farm,0,https://mgdemon.org/manga/Apocalyptic-Super-Farm-VA54,0,-1
apocalyptic super system,0,https://mgdemon.org/manga/Apocalyptic-Super-System-VA54,https://m.scan-manga.com/12797-25861/Apocalyptic-Super-System.html,-1
apocalyptic survival: i can see hidden clues,0,https://mgdemon.org/manga/Apocalyptic-Survival%253A-I-Can-See-Hidden-Clues-VA54,0,-1
apocalyptic thief,0,https://mgdemon.org/manga/Apocalyptic-Thief-VA54,0,-1
apocalyptic thief  mise à jour,0,0,https://m.scan-manga.com/9614/Apocalyptic-Thief.html,-1
apollo's heart  mise à jour,0,0,https://m.scan-manga.com/11864/Apollo-s-Heart.html,-1
aporia  mise à jour,0,0,https://m.scan-manga.com/5870/Aporia.html,-1
apostles' creed,0,0,https://m.scan-manga.com/5835/Apostles-Creed.html,-1
apotheosis,0,0,https://m.scan-manga.com/5048/Apotheosis.html,-1
apotheosis - elevation to the status of a god,0,https://mgdemon.org/manga/Apotheosis-%25252D-Elevation-to-the-status-of-a-god-VA54,0,-1
app,0,0,https://m.scan-manga.com/5309/App.html,-1
app for the emperor of the night,0,0,https://m.scan-manga.com/11271-29517/APP-for-the-Emperor-of-the-Night.html,-1
appa sijibga?,0,0,https://m.scan-manga.com/3258/Appa-Sijibga.html,-1
appare jipangu!,0,https://mgdemon.org/manga/Appare-Jipangu%2521-VA54,0,-1
appetite,https://toonily.com/webtoon/appetite/,0,0,-1
apple!,0,https://mgdemon.org/manga/Apple%2521-VA54,0,-1
apple-cheek love,0,https://mgdemon.org/manga/Apple%25252DCheek-Love-VA54,0,-1
approximate,0,0,https://m.scan-manga.com/6735/Approximate.html,-1
april fool,0,https://mgdemon.org/manga/April-Fool-VA54,0,-1
après les cours,0,0,https://m.scan-manga.com/1870/Apres-les-cours.html,-1
aqua blue chessboard,0,0,https://m.scan-manga.com/10354/Aqua-Blue-Chessboard.html,-1
aquadom,0,https://mgdemon.org/manga/Aquadom-VA54,0,-1
aquaman,0,0,https://m.scan-manga.com/12420-32867/Aquaman.html,-1
aquamarine (ha sung-hyun),0,https://mgdemon.org/manga/Aquamarine-%2528HA-Sung%25252DHyun%2529-VA54,0,-1
aquarian age - orion no shounen,0,https://mgdemon.org/manga/Aquarian-Age-%25252D-Orion-no-Shounen-VA54,0,-1
aquarion evol,0,https://mgdemon.org/manga/Aquarion-Evol-VA54,0,-1
aquarium,0,https://mgdemon.org/manga/Aquarium-VA54,0,-1
aquarium (hiro),0,https://mgdemon.org/manga/Aquarium-%2528Hiro%2529-VA54,0,-1
ar no surge - umareizuru hoshu e inoru uta,0,https://mgdemon.org/manga/Ar-no-Surge-%25252D-Umareizuru-Hoshu-e-Inoru-Uta-VA54,0,-1
ar tonelico - arpeggio,0,https://mgdemon.org/manga/Ar-Tonelico-%25252D-Arpeggio-VA54,https://m.scan-manga.com/795/Ar-Tonelico-Arpeggio.html,-1
ar tonelico 2,0,https://mgdemon.org/manga/Ar-Tonelico-2-VA54,0,-1
ar tonelico arpeggio,0,https://mgdemon.org/manga/Ar-Tonelico-Arpeggio-VA54,0,-1
arabian majin boukentan lamp lamp,0,https://mgdemon.org/manga/Arabian-Majin-Boukentan-Lamp-Lamp-VA54,0,-1
araburu kisetsu no otomedomo yo.,0,0,https://m.scan-manga.com/5979/Araburu-Kisetsu-no-Otomedomo-yo.html,-1
"arafo boukensha, densetsu ni naru – ss rank no musume ni kyouka saretara sss rank ni narimashita",0,https://mgdemon.org/manga/Arafo-Boukensha%252C-Densetsu-Ni-Naru-%25E2%2580%2593-SS-Rank-No-Musume-Ni-Kyouka-Saretara-SSS-Rank-Ni-Narimashita-VA54,0,-1
arafoo kenja no isekai seikatsu nikki,0,https://mgdemon.org/manga/Arafoo-Kenja-No-Isekai-Seikatsu-Nikki-VA54,0,-1
arafoo otoko no isekai tsuhan seikatsu,0,https://mgdemon.org/manga/Arafoo-Otoko-no-Isekai-Tsuhan-Seikatsu-VA54,0,-1
arafoo shachiku no golem master,0,https://mgdemon.org/manga/Arafoo-Shachiku-No-Golem-Master-VA54,0,-1
aragami hime,0,https://mgdemon.org/manga/Aragami-Hime-VA54,0,-1
aragane no ko,0,https://mgdemon.org/manga/Aragane-no-Ko-VA54,0,-1
arago,0,https://mgdemon.org/manga/ARAGO-VA54,0,-1
arakawa under the bridge,0,https://mgdemon.org/manga/Arakawa-Under-the-Bridge-VA54,https://m.scan-manga.com/217/Arakawa-Under-the-Bridge.html,-1
arakure,0,0,https://m.scan-manga.com/3218-28304/Arakure.html,-1
araragi express,0,https://mgdemon.org/manga/Araragi-Express-VA54,0,-1
araragi tokkyuu,0,https://mgdemon.org/manga/Araragi-Tokkyuu-VA54,https://m.scan-manga.com/2903/Araragi-Tokkyuu.html,-1
"arasa dakedo, hatsukoi desu.",0,0,https://m.scan-manga.com/5985/Arasa-Dakedo-Hatsukoi-desu.html,-1
arashi ga oka,0,0,https://m.scan-manga.com/4624/Arashi-ga-Oka.html,-1
arashi no hana murakumo no uta,0,https://mgdemon.org/manga/Arashi-no-Hana-Murakumo-no-Uta-VA54,0,-1
arashi-kun no dakimakura,0,0,https://m.scan-manga.com/8287/Arashi-kun-no-Dakimakura.html,-1
arata no tsukumogami,0,https://mgdemon.org/manga/Arata-no-Tsukumogami-VA54,0,-1
arborist,0,0,https://m.scan-manga.com/7506/Arborist.html,-1
arcadia of the moonlight,0,0,https://m.scan-manga.com/5448/Arcadia-of-the-Moonlight.html,-1
arcana,0,0,https://m.scan-manga.com/2473/Arcana.html,-1
arcana famiglia,0,0,https://m.scan-manga.com/1468/Arcana-Famiglia.html,-1
arcana fantasy,0,https://mgdemon.org/manga/Arcana-Fantasy-VA54,https://m.scan-manga.com/9264/Arcana-Fantasy.html,-1
arcana soul,0,0,https://m.scan-manga.com/2627/Arcana-Soul.html,-1
arcane sniper,https://toonily.com/webtoon/arcane-sniper/,https://mgdemon.org/manga/Arcane-Sniper-VA54,https://m.scan-manga.com/8518-51440/Arcane-Sniper.html,-1
archmage streamer,0,https://mgdemon.org/manga/Archmage-Streamer-VA54,0,-1
archmage streamer  mise à jour,0,0,https://m.scan-manga.com/10382-28497/Archmage-Streamer.html,-1
archmage transcending through regression,0,0,https://m.scan-manga.com/11592/Archmage-Transcending-Through-Regression.html,-1
ardour,0,0,https://m.scan-manga.com/2539/Ardour.html,-1
are you curious about the reviews?,0,0,https://m.scan-manga.com/9219/Are-You-Curious-About-the-Reviews.html,-1
are you really getting married?,0,https://mgdemon.org/manga/Are-You-Really-Getting-Married%253F-VA54,0,-1
are you the hero's boyfriend?,0,0,https://m.scan-manga.com/11447-57318/Are-You-the-Hero-s-Boyfriend.html,-1
"are, nochi kareshi",0,0,https://m.scan-manga.com/1152/Are-Nochi-Kareshi.html,-1
area no kishi,0,0,https://m.scan-manga.com/28/Area-no-Kishi.html,-1
area no kishi bangai hen,0,0,https://m.scan-manga.com/2395/Area-no-Kishi-Bangai-Hen.html,-1
area of shadows,0,0,https://m.scan-manga.com/11670-21629/Area-of-Shadows.html,-1
aren't you my type?  mise à jour,0,0,https://m.scan-manga.com/13115/Aren-t-You-My-Type.html,-1
argate online,0,https://mgdemon.org/manga/ARGATE-ONLINE-VA54,0,-1
ari no su dungeon e youkoso!,0,https://mgdemon.org/manga/Ari-no-Su-Dungeon-e-Youkoso%2521-VA54,0,-1
aria,0,0,https://m.scan-manga.com/1844/Aria.html,-1
arienai futari,0,0,https://m.scan-manga.com/11952/Arienai-Futari.html,-1
arienai! do s futago ni kakimazerarechau,0,0,https://m.scan-manga.com/6164/Arienai-Do-S-futago-ni-kakimazerarechau.html,-1
aries,0,0,https://m.scan-manga.com/872/Aries.html,-1
arifureta shokugyou de sekai saikyou,0,https://mgdemon.org/manga/Arifureta-Shokugyou-de-Sekai-Saikyou-VA54,https://m.scan-manga.com/2975/Arifureta-Shokugyou-de-Sekai-Saikyou.html,51
arifureta shokugyou de sekai saikyou (novel),0,0,https://m.scan-manga.com/3065/Arifureta-Shokugyou-de-Sekai-Saikyou-Novel.html,-1
arifureta: from commonplace to world's strongest,0,https://mgdemon.org/manga/Arifureta%253A-From-Commonplace-to-World%2527s-Strongest-VA54,0,-1
arigatights!,0,0,https://m.scan-manga.com/5640/Arigatights.html,-1
arigato,0,0,https://m.scan-manga.com/12667/Arigato.html,-1
arigatou,0,0,https://m.scan-manga.com/2628/Arigatou.html,-1
arisa,0,0,https://m.scan-manga.com/2771/Arisa.html,-1
ark,0,https://mgdemon.org/manga/ARK-VA54,0,-1
ark of abel,0,https://mgdemon.org/manga/Ark-of-Abel-VA54,0,-1
armagedon,0,https://mgdemon.org/manga/Armagedon-VA54,0,-1
armored colossus,0,https://mgdemon.org/manga/Armored-Colossus-VA54,0,-1
armored gull: the exoskeleton frame,0,0,https://m.scan-manga.com/5945-78308/Armored-Gull-The-Exoskeleton-Frame.html,-1
aromatic bitters,0,https://mgdemon.org/manga/Aromatic-Bitters-VA54,0,-1
arousing taste,0,0,https://m.scan-manga.com/13725/Arousing-Taste.html,-1
arpeggio on sea surface,0,0,https://m.scan-manga.com/10553-88681/Arpeggio-on-Sea-Surface.html,-1
arranged marriage with a billionaire,0,https://mgdemon.org/manga/Arranged-Marriage-With-A-Billionaire-VA54,0,-1
arranged marriage with my beloved wife,0,https://mgdemon.org/manga/Arranged-Marriage-With-My-Beloved-Wife-VA54,https://m.scan-manga.com/6088/Arranged-Marriage-with-My-Beloved-Wife.html,-1
arrogance and romance,0,0,https://m.scan-manga.com/4880/Arrogance-and-Romance.html,-1
arrogant ceo: wife hunter,0,https://mgdemon.org/manga/Arrogant-CEO%253A-Wife-Hunter-VA54,0,-1
arrogant otto the 1st,0,0,https://m.scan-manga.com/10528/Arrogant-Otto-The-1st.html,-1
arslan senki (arakawa hiromu),0,https://mgdemon.org/manga/Arslan-Senki-%2528ARAKAWA-Hiromu%2529-VA54,0,-1
art shuttle,0,https://mgdemon.org/manga/Art-Shuttle-VA54,0,-1
artbook kiss of fire,0,0,https://m.scan-manga.com/4385/Artbook-Kiss-of-Fire.html,-1
arthur  mise à jour,0,0,https://m.scan-manga.com/7866/Arthur.html,-1
artifacting appraiser,0,https://mgdemon.org/manga/Artifacting-Appraiser-VA54,0,-1
artificial maiden,0,https://mgdemon.org/manga/Artificial-Maiden-VA54,0,-1
artist acro,0,https://mgdemon.org/manga/Artist-Acro-VA54,0,-1
arty square,0,0,https://m.scan-manga.com/1476/Arty-Square.html,-1
aru asa okitara,0,0,https://m.scan-manga.com/2597/Aru-Asa-Okitara.html,-1
"aru hi, knight ni attanara",0,0,https://m.scan-manga.com/5656/Aru-Hi-Knight-ni-Attanara.html,-1
aru to neri to sono shuuhen,0,0,https://m.scan-manga.com/3523/Aru-to-Neri-to-Sono-Shuuhen.html,-1
aruku hito,0,https://mgdemon.org/manga/Aruku-Hito-VA54,0,-1
aruosumente,0,https://mgdemon.org/manga/Aruosumente-VA54,https://m.scan-manga.com/1961/Aruosumente.html,23
arya,0,0,https://m.scan-manga.com/13566/Arya.html,-1
"as a member of the demi-god race, i want to live a normal life in another world",0,https://mgdemon.org/manga/As-a-Member-of-the-Demi%25252DGod-Race%252C-I-Want-to-Live-a-Normal-Life-in-Another-World-VA54,0,-1
"as a result of breaking an otome game, the villainess young lady becomes a cheat!",0,https://mgdemon.org/manga/As-A-Result-Of-Breaking-An-Otome-Game%252C-The-Villainess-Young-Lady-Becomes-A-Cheat%2521-VA54,0,-1
"as a watchmaker, i was kicked out of the craftsman's guild because my incompetence was deemed unnecessary, but i awakened to my true power in the depths of the dungeon",0,https://mgdemon.org/manga/As-a-Watchmaker%252C-I-Was-Kicked-Out-of-the-Craftsman%255C%2527s-Guild-Because-My-Incompetence-Was-Deemed-Unnecessary%252C-but-I-Awakened-to-My-True-Power-in-the-Depths-of-the-Dungeon-VA54,0,-1
as christmas draws near,0,0,https://m.scan-manga.com/11462/As-Christmas-Draws-Near.html,-1
"as for me, give me happiness",0,0,https://m.scan-manga.com/6454/As-For-Me-Give-Me-Happiness.html,-1
as if daughter,0,0,https://m.scan-manga.com/8617/As-If-Daughter.html,-1
"as long as i have the [shop] skill, i'll have an easy life even in a world that has been transformed into a dungeon!",0,0,https://m.scan-manga.com/12802/As-Long-as-I-Have-the-%5BShop%5D-Skill-I-ll-Have-an-Easy-Life-Even-in-a-World-That-Has-Been-Transformed-Into-a-Dungeon.html,-1
